chr	start	end	peakID	baseMean	log2FoldChange	pvalue	padj	geneID	symbol	Annotation_homer	homer_genes
3	34648016	34655767	3_34648016_34655767	569.863167559506	-0.00275898098088567	0.934058557450403	0.9936030454917	ENSMUSG00000074637.7	Sox2	exon	ENSMUSG00000074637.7
3	34648016	34655767	3_34648016_34655767	569.863167559506	-0.00275898098088567	0.934058557450403	0.9936030454917	ENSMUSG00000098254.1	Gm27611	exon	ENSMUSG00000074637.7
18	50128128	50128847	18_50128128_50128847	129.632576107105	-0.00131975679376651	0.9514517116220559	0.9936030454917	ENSMUSG00000024507.6	Hsd17b4	promoter-TSS	ENSMUSG00000024507.6
3	34648016	34655767	3_34648016_34655767	569.863167559506	-0.00275898098088567	0.934058557450403	0.9936030454917	ENSMUSG00000105265.4	Sox2ot	exon	ENSMUSG00000074637.7
7	102441400	102442990	7_102441400_102442990	149.662697995515	0.0012463590550534	0.9588548293395931	0.9936030454917	ENSMUSG00000030978.10	Rrm1	exon	ENSMUSG00000030978.10
13	23751472	23752535	13_23751472_23752535	100.49537578501499	0.0014886029495723599	0.9427040103076141	0.9936030454917	ENSMUSG00000069267.2	Hist1h3b	promoter-TSS	ENSMUSG00000106203.1
17	27856208	27859430	17_27856208_27859430	248.13132216521703	0.00209843510333248	0.9424950117888391	0.9936030454917	ENSMUSG00000039512.11	Uhrf1bp1	intron	ENSMUSG00000039512.11
13	23751472	23752535	13_23751472_23752535	100.49537578501499	0.0014886029495723599	0.9427040103076141	0.9936030454917	ENSMUSG00000061615.2	Hist1h2ab	promoter-TSS	ENSMUSG00000106203.1
13	23751472	23752535	13_23751472_23752535	100.49537578501499	0.0014886029495723599	0.9427040103076141	0.9936030454917	ENSMUSG00000106203.1	Gm44484	promoter-TSS	ENSMUSG00000106203.1
13	78163289	78164756	13_78163289_78164756	134.413235609151	0.00161963256225466	0.9501285005441751	0.9936030454917	ENSMUSG00000114401.1	RP23-471B6.4	TTS	ENSMUSG00000064138.14
13	78163289	78164756	13_78163289_78164756	134.413235609151	0.00161963256225466	0.9501285005441751	0.9936030454917	ENSMUSG00000064138.14	Fam172a	TTS	ENSMUSG00000064138.14
5	123907242	123908451	5_123907242_123908451	132.193253114658	-0.00122013593884045	0.953000710212899	0.9936030454917	ENSMUSG00000023106.15	Denr	exon	ENSMUSG00000023106.15
4	128811657	128812207	4_128811657_128812207	67.2487507149461	-0.0009112604969580301	0.9540520920482031	0.9936030454917			Intergenic	Intergenic
2	32395185	32397378	2_32395185_32397378	259.583935460899	0.0023091313035263398	0.9377918471682181	0.9936030454917	ENSMUSG00000026820.5	Ptges2	promoter-TSS	ENSMUSG00000026820.5
17	49614849	49615527	17_49614849_49615527	67.5913339424937	0.0011809623691418	0.948065789848742	0.9936030454917	ENSMUSG00000023999.14	Kif6	promoter-TSS	ENSMUSG00000023999.14
16	59638228	59639939	16_59638228_59639939	268.051675399467	0.00237741467875677	0.9349285736368531	0.9936030454917	ENSMUSG00000022722.18	Arl6	promoter-TSS	ENSMUSG00000022722.18
2	118861677	118862854	2_118861677_118862854	118.20756420799101	-0.0013798786137595	0.9480632442252379	0.9936030454917	ENSMUSG00000027332.11	Ivd	intron	ENSMUSG00000027332.11
2	14072939	14076341	2_14072939_14076341	407.620342523844	-0.00233042802285583	0.942256706060218	0.9936030454917	ENSMUSG00000086657.2	Stamos	promoter-TSS	ENSMUSG00000086657.2
2	14072939	14076341	2_14072939_14076341	407.620342523844	-0.00233042802285583	0.942256706060218	0.9936030454917	ENSMUSG00000026718.17	Stam	promoter-TSS	ENSMUSG00000086657.2
6	37298895	37300596	6_37298895_37300596	175.96801482597098	-0.00127190805672987	0.9524721508248728	0.9936030454917	ENSMUSG00000038665.15	Dgki	promoter-TSS	ENSMUSG00000038665.15
11	5706733	5708032	11_5706733_5708032	142.284079890719	-0.00130378600459534	0.9519756916507008	0.9936030454917	ENSMUSG00000020477.10	Mrps24	exon	ENSMUSG00000020477.10
1	52230323	52234283	1_52230323_52234283	385.10130989250297	0.00240337410732119	0.940561864748085	0.9936030454917	ENSMUSG00000026103.14	Gls	promoter-TSS	ENSMUSG00000026103.14
19	10182627	10184872	19_10182627_10184872	302.000552118927	-0.000613101192229327	0.960241244341463	0.9936030454917	ENSMUSG00000010663.4	Fads1	intron	ENSMUSG00000010663.4
4	134244692	134245579	4_134244692_134245579	90.6474967511923	-0.00136742539211665	0.937664043359216	0.9936030454917	ENSMUSG00000086322.7	RP23-354H24.6	TTS	ENSMUSG00000086322.7
4	134244692	134245579	4_134244692_134245579	90.6474967511923	-0.00136742539211665	0.937664043359216	0.9936030454917	ENSMUSG00000028840.10	Zfp593	TTS	ENSMUSG00000086322.7
1	86669793	86670583	1_86669793_86670583	78.3857642757685	0.0014007263665622401	0.938322794019646	0.9936030454917	ENSMUSG00000026241.5	Nppc	intron	ENSMUSG00000026241.5
19	47917698	47919969	19_47917698_47919969	200.68055876393902	-0.0018272221238638101	0.9394422299201921	0.9936030454917	ENSMUSG00000092966.1	Gm22240	TTS	ENSMUSG00000092966.1
19	47917698	47919969	19_47917698_47919969	200.68055876393902	-0.0018272221238638101	0.9394422299201921	0.9936030454917	ENSMUSG00000044948.16	Cfap43	TTS	ENSMUSG00000092966.1
8	18845651	18847970	8_18845651_18847970	289.17289169836397	0.0023819540289112	0.9347830332037671	0.9936030454917	ENSMUSG00000031467.10	Agpat5	intron	ENSMUSG00000031467.10
14	76503604	76507266	14_76503604_76507266	463.90551779870003	-0.00248971724551653	0.940752678688009	0.9936030454917	ENSMUSG00000022010.19	Tsc22d1	exon	ENSMUSG00000022010.19
14	101729336	101730208	14_101729336_101730208	98.5214429274198	0.00104424683775699	0.9578433799465419	0.9936030454917	ENSMUSG00000053821.3	Gm9922	promoter-TSS	ENSMUSG00000053821.3
19	8785541	8786322	19_8785541_8786322	117.078900536549	-0.0014120419100596801	0.9438224304583721	0.9936030454917	ENSMUSG00000003680.15	Taf6l	intron	ENSMUSG00000003680.15
11	69880551	69881285	11_69880551_69881285	46.91390070301679	-0.0006555896384803349	0.9566953844900359	0.9936030454917	ENSMUSG00000001588.12	Acap1	TTS	ENSMUSG00000001588.12
2	168740496	168742618	2_168740496_168742618	161.693711551386	0.00121301894655327	0.9599601825394191	0.9936030454917	ENSMUSG00000027546.15	Atp9a	intron	ENSMUSG00000027546.15
11	69880551	69881285	11_69880551_69881285	46.91390070301679	-0.0006555896384803349	0.9566953844900359	0.9936030454917	ENSMUSG00000104996.1	Mir6924	TTS	ENSMUSG00000001588.12
11	69880551	69881285	11_69880551_69881285	46.91390070301679	-0.0006555896384803349	0.9566953844900359	0.9936030454917	ENSMUSG00000046731.4	Kctd11	TTS	ENSMUSG00000001588.12
3	107278691	107280213	3_107278691_107280213	165.354731074535	0.00160011570014691	0.942385971843563	0.9936030454917	ENSMUSG00000087260.5	Lamtor5	intron	ENSMUSG00000087260.5
1	75521061	75522273	1_75521061_75522273	137.490327085496	0.0013804432743499998	0.953331624777577	0.9936030454917	ENSMUSG00000026213.15	Stk11ip	promoter-TSS	ENSMUSG00000026213.15
14	101729336	101730208	14_101729336_101730208	98.5214429274198	0.00104424683775699	0.9578433799465419	0.9936030454917	ENSMUSG00000033060.15	Lmo7	promoter-TSS	ENSMUSG00000053821.3
7	34167107	34168764	7_34167107_34168764	140.543969057332	-0.00177920628908063	0.938580131497014	0.9936030454917	ENSMUSG00000052997.15	Uba2	intron	ENSMUSG00000052997.15
15	101266258	101267512	15_101266258_101267512	84.656272738365	-0.0011029373652692	0.9491162729894641	0.9936030454917	ENSMUSG00000023034.7	Nr4a1	promoter-TSS	ENSMUSG00000023034.7
1	152900813	152904709	1_152900813_152904709	401.23030411124296	-0.0020894420334838697	0.9478762687124641	0.9936030454917	ENSMUSG00000042772.15	Smg7	promoter-TSS	ENSMUSG00000042772.15
X	59566346	59568578	X_59566346_59568578	121.700671548554	-0.000836172397473814	0.956914535003202	0.9936030454917	ENSMUSG00000031137.17	Fgf13	promoter-TSS	ENSMUSG00000031137.17
17	46496728	46497407	17_46496728_46497407	59.64913350070721	0.000853156272243034	0.9569526580671519	0.9936030454917	ENSMUSG00000040658.6	Dnph1	intron	ENSMUSG00000040658.6
17	46496728	46497407	17_46496728_46497407	59.64913350070721	0.000853156272243034	0.9569526580671519	0.9936030454917	ENSMUSG00000097560.1	Gm26904	intron	ENSMUSG00000040658.6
7	127776278	127778746	7_127776278_127778746	346.642058069935	0.00196035712660881	0.948934381011205	0.9936030454917	ENSMUSG00000042308.14	Setd1a	promoter-TSS	ENSMUSG00000042308.14
10	100485539	100488653	10_100485539_100488653	297.61677252218897	-0.0022610902183929603	0.9397382508466721	0.9936030454917	ENSMUSG00000019971.10	Cep290	promoter-TSS	ENSMUSG00000019971.10
11	98438310	98439090	11_98438310_98439090	100.23569894759001	0.00160558552022715	0.935789401858133	0.9936030454917	ENSMUSG00000084835.1	RP23-355L10.10	TTS	ENSMUSG00000062312.5
10	100485539	100488653	10_100485539_100488653	297.61677252218897	-0.0022610902183929603	0.9397382508466721	0.9936030454917	ENSMUSG00000036676.14	Tmtc3	promoter-TSS	ENSMUSG00000019971.10
11	98438310	98439090	11_98438310_98439090	100.23569894759001	0.00160558552022715	0.935789401858133	0.9936030454917	ENSMUSG00000062312.5	Erbb2	TTS	ENSMUSG00000062312.5
10	13007671	13009496	10_13007671_13009496	145.387723482058	0.00162392401253094	0.943966428062731	0.9936030454917	ENSMUSG00000078348.4	Sf3b5	exon	ENSMUSG00000078348.4
19	24961121	24961832	19_24961121_24961832	105.49419739086399	0.00134359473588398	0.9444720518469828	0.9936030454917	ENSMUSG00000024878.8	Cbwd1	exon	ENSMUSG00000024878.8
13	73466942	73468487	13_73466942_73468487	165.23022576932698	0.00152140773150992	0.9502646166225842	0.9936030454917	ENSMUSG00000021608.15	Lpcat1	intron	ENSMUSG00000021608.15
11	98438310	98439090	11_98438310_98439090	100.23569894759001	0.00160558552022715	0.935789401858133	0.9936030454917	ENSMUSG00000002580.7	Mien1	TTS	ENSMUSG00000062312.5
8	90954823	90959129	8_90954823_90959129	374.6394354177	-0.0019523404837746199	0.9502200320460179	0.9936030454917	ENSMUSG00000056608.14	Chd9	intron	ENSMUSG00000056608.14
13	62557731	62559073	13_62557731_62559073	123.207946880284	0.0017176595088054401	0.939552072840308	0.9936030454917	ENSMUSG00000074865.11	Zfp934	intron	ENSMUSG00000074865.11
13	62557731	62559073	13_62557731_62559073	123.207946880284	0.0017176595088054401	0.939552072840308	0.9936030454917	ENSMUSG00000055228.8	RP23-403O8.5	intron	ENSMUSG00000074865.11
8	25720068	25721057	8_25720068_25721057	109.14598971139	-0.00143313510928293	0.94275395405735	0.9936030454917	ENSMUSG00000031570.17	Plpp5	promoter-TSS	ENSMUSG00000031570.17
8	25720068	25721057	8_25720068_25721057	109.14598971139	-0.00143313510928293	0.94275395405735	0.9936030454917	ENSMUSG00000054823.16	Nsd3	promoter-TSS	ENSMUSG00000031570.17
2	3335632	3336226	2_3335632_3336226	48.055490843940895	0.0010873486992345	0.941123241262775	0.9936030454917	ENSMUSG00000026644.7	Acbd7	promoter-TSS	ENSMUSG00000026644.7
13	63814725	63816089	13_63814725_63816089	208.04616774702203	0.00145303441424697	0.9580607754125601	0.9936030454917	ENSMUSG00000021470.18	Ercc6l2	promoter-TSS	ENSMUSG00000021470.18
6	91683725	91686797	6_91683725_91686797	266.387362209936	-0.0018926219948336897	0.947394593531445	0.9936030454917	ENSMUSG00000030096.8	Slc6a6	intron	ENSMUSG00000030096.8
X	7638086	7640867	X_7638086_7640867	144.446269801522	0.00162789424208815	0.9443463287522399	0.9936030454917	ENSMUSG00000031144.15	Syp	promoter-TSS	ENSMUSG00000031144.15
15	79042576	79043278	15_79042576_79043278	54.8483112156777	0.0024218910682679	0.9426269040829078	0.9936030454917	ENSMUSG00000114755.1	Galr3	TTS	ENSMUSG00000116378.1
17	80058926	80063257	17_80058926_80063257	460.832638213272	0.0019024663434876101	0.956813582175899	0.9936030454917	ENSMUSG00000024095.15	Hnrnpll	intron	ENSMUSG00000024095.15
12	24251941	24252487	12_24251941_24252487	44.399259974876394	0.000720653961746783	0.9567007932534499	0.9936030454917	ENSMUSG00000112975.1	RP23-6A9.3	promoter-TSS	ENSMUSG00000112975.1
11	107467834	107471325	11_107467834_107471325	331.87707309771497	-0.00235300383048563	0.9373133241072891	0.9936030454917	ENSMUSG00000040430.18	Pitpnc1	intron	ENSMUSG00000040430.18
11	75588023	75589586	11_75588023_75589586	143.099424998044	0.0013135202602506599	0.9550701325334041	0.9936030454917	ENSMUSG00000085088.1	RP23-136K12.5	TTS	ENSMUSG00000085088.1
11	75588023	75589586	11_75588023_75589586	143.099424998044	0.0013135202602506599	0.9550701325334041	0.9936030454917	ENSMUSG00000017781.17	Pitpna	TTS	ENSMUSG00000085088.1
6	85587089	85588828	6_85587089_85588828	195.82297037427298	0.0012720898169398	0.960179983342567	0.9936030454917	ENSMUSG00000063810.7	Alms1	exon	ENSMUSG00000063810.7
3	116807569	116808660	3_116807569_116808660	141.84905188632	-0.00112041730008366	0.951742639170295	0.9936030454917	ENSMUSG00000033400.14	Agl	promoter-TSS	ENSMUSG00000033400.14
2	145167176	145169421	2_145167176_145169421	211.667008325454	-0.00168380859437576	0.9478270709397851	0.9936030454917	ENSMUSG00000063873.10	Slc24a3	intron	ENSMUSG00000063873.10
19	47013402	47018921	19_47013402_47018921	408.87106352184	0.00239909502746732	0.944451364539559	0.9936030454917	ENSMUSG00000034336.3	Ina	intron	ENSMUSG00000034336.3
11	74521958	74523404	11_74521958_74523404	148.216359492843	0.0015554257742482	0.9476856755605759	0.9936030454917	ENSMUSG00000038807.18	Rap1gap2	promoter-TSS	ENSMUSG00000038807.18
13	64151445	64153823	13_64151445_64153823	309.197404182988	0.00179241141896112	0.9537438476645699	0.9936030454917	ENSMUSG00000114165.1	RP23-416E18.4	promoter-TSS	ENSMUSG00000114165.1
13	64151445	64153823	13_64151445_64153823	309.197404182988	0.00179241141896112	0.9537438476645699	0.9936030454917	ENSMUSG00000044934.13	Zfp367	promoter-TSS	ENSMUSG00000114165.1
19	4162232	4163703	19_4162232_4163703	156.100417935436	0.00142225877395882	0.953734075076876	0.9936030454917	ENSMUSG00000024830.16	Rps6kb2	promoter-TSS	ENSMUSG00000024830.16
19	4162232	4163703	19_4162232_4163703	156.100417935436	0.00142225877395882	0.953734075076876	0.9936030454917	ENSMUSG00000075289.4	Carns1	promoter-TSS	ENSMUSG00000024830.16
17	46545331	46546894	17_46545331_46546894	114.81738048012899	0.00113441656166213	0.959264990884206	0.9936030454917	ENSMUSG00000040327.16	Cul9	TTS	ENSMUSG00000015605.5
17	46545331	46546894	17_46545331_46546894	114.81738048012899	0.00113441656166213	0.959264990884206	0.9936030454917	ENSMUSG00000097560.1	Gm26904	TTS	ENSMUSG00000015605.5
17	46545331	46546894	17_46545331_46546894	114.81738048012899	0.00113441656166213	0.959264990884206	0.9936030454917	ENSMUSG00000015605.5	Srf	TTS	ENSMUSG00000015605.5
1	60042576	60043747	1_60042576_60043747	103.436308861572	0.00138930745958088	0.948934345763294	0.9936030454917	ENSMUSG00000026018.12	Ica1l	promoter-TSS	ENSMUSG00000026018.12
2	91180987	91183778	2_91180987_91183778	239.703536583868	-0.00151124141150813	0.9556958746872959	0.9936030454917	ENSMUSG00000040687.16	Madd	intron	ENSMUSG00000040687.16
4	119414599	119415798	4_119414599_119415798	90.12666394630509	-0.00109834665227702	0.9479251285656479	0.9936030454917	ENSMUSG00000028637.15	Ccdc30	exon	ENSMUSG00000028637.15
13	105292860	105294599	13_105292860_105294599	123.742345825994	-0.00161232073240871	0.9391397682526469	0.9936030454917	ENSMUSG00000021720.11	Rnf180	promoter-TSS	ENSMUSG00000021720.11
11	87736820	87738321	11_87736820_87738321	166.671220447274	0.00191246540625746	0.9493408140959759	0.9936030454917	ENSMUSG00000020485.14	Supt4a	promoter-TSS	ENSMUSG00000020485.14
15	79042576	79043278	15_79042576_79043278	54.8483112156777	0.0024218910682679	0.9426269040829078	0.9936030454917	ENSMUSG00000116378.1	RP23-414K1.10	TTS	ENSMUSG00000116378.1
12	70452750	70454325	12_70452750_70454325	176.75393033620702	-0.00206643139801959	0.9357943127626179	0.9936030454917	ENSMUSG00000021072.12	Tmx1	intron	ENSMUSG00000021072.12
16	93682818	93684303	16_93682818_93684303	93.43375354786379	0.00140848416117562	0.942760501803013	0.9936030454917	ENSMUSG00000022947.8	Cbr3	exon	ENSMUSG00000022947.8
4	70409228	70411022	4_70409228_70411022	212.218710910244	-0.00180296560819327	0.9461589274757719	0.9936030454917	ENSMUSG00000039298.16	Cdk5rap2	intron	ENSMUSG00000039298.16
13	118713684	118714639	13_118713684_118714639	76.79064952363771	-0.00143175085878682	0.935018479566877	0.9936030454917	ENSMUSG00000021732.14	Fgf10	promoter-TSS	ENSMUSG00000021732.14
13	118713684	118714639	13_118713684_118714639	76.79064952363771	-0.00143175085878682	0.935018479566877	0.9936030454917	ENSMUSG00000086709.1	RP24-318B2.1	promoter-TSS	ENSMUSG00000021732.14
X	12761749	12763940	X_12761749_12763940	116.625354652052	0.0016576147985870198	0.941514136031664	0.9936030454917	ENSMUSG00000064127.13	Med14	promoter-TSS	ENSMUSG00000064127.13
X	12761749	12763940	X_12761749_12763940	116.625354652052	0.0016576147985870198	0.941514136031664	0.9936030454917	ENSMUSG00000085891.7	RP23-226M12.1	promoter-TSS	ENSMUSG00000064127.13
19	47013402	47018921	19_47013402_47018921	408.87106352184	0.00239909502746732	0.944451364539559	0.9936030454917	ENSMUSG00000025041.16	Nt5c2	intron	ENSMUSG00000034336.3
10	29312112	29314054	10_29312112_29314054	254.289369318424	-0.00158676576119343	0.9553667837343409	0.9936030454917	ENSMUSG00000019883.11	Echdc1	promoter-TSS	ENSMUSG00000019883.11
3	123689654	123691043	3_123689654_123691043	114.083832976663	-0.00107646274809656	0.9431757254073749	0.9936030454917	ENSMUSG00000027977.15	Ndst3	promoter-TSS	ENSMUSG00000027977.15
4	135271927	135272785	4_135271927_135272785	95.53178126124149	-0.00102823251738023	0.9538128034654381	0.9936030454917	ENSMUSG00000037242.8	Clic4	intron	ENSMUSG00000037242.8
6	35132326	35134400	6_35132326_35134400	266.48315580307997	-0.0017861933709371301	0.9499193026842401	0.9936030454917	ENSMUSG00000038784.13	Cnot4	intron	ENSMUSG00000038784.13
1	133609146	133610251	1_133609146_133610251	134.78227030629	0.00144268101672675	0.9548424660511249	0.9936030454917	ENSMUSG00000097014.1	Gm26706	promoter-TSS	ENSMUSG00000097014.1
1	133609146	133610251	1_133609146_133610251	134.78227030629	0.00144268101672675	0.9548424660511249	0.9936030454917	ENSMUSG00000090553.8	Snrpe	promoter-TSS	ENSMUSG00000097014.1
7	28958890	28962715	7_28958890_28962715	383.28708817468595	0.00134307503712482	0.959813077203121	0.9936030454917	ENSMUSG00000054808.15	Actn4	intron	ENSMUSG00000054808.15
1	57377661	57378930	1_57377661_57378930	130.489868705828	-0.00114583802198314	0.95830207359552	0.9936030454917	ENSMUSG00000097519.2	RP24-77I21.2	promoter-TSS	ENSMUSG00000097519.2
1	57377661	57378930	1_57377661_57378930	130.489868705828	-0.00114583802198314	0.95830207359552	0.9936030454917	ENSMUSG00000038323.3	RP24-77I21.3	promoter-TSS	ENSMUSG00000097519.2
10	29312112	29314054	10_29312112_29314054	254.289369318424	-0.00158676576119343	0.9553667837343409	0.9936030454917	ENSMUSG00000110830.1	RP23-331E5.8	promoter-TSS	ENSMUSG00000019883.11
10	117223455	117225226	10_117223455_117225226	202.251011299776	0.00195308232445731	0.938054288549473	0.9936030454917	ENSMUSG00000112462.1	RP24-208F10.4	promoter-TSS	ENSMUSG00000112462.1
4	108831944	108835703	4_108831944_108835703	577.213402094452	0.0024260666578906	0.9500192938853641	0.9936030454917	ENSMUSG00000028568.16	Btf3l4	promoter-TSS	ENSMUSG00000028568.16
10	85101332	85104036	10_85101332_85104036	306.037941248932	-0.0019517301007366	0.950007213584241	0.9936030454917	ENSMUSG00000050035.7	Fhl4	promoter-TSS	ENSMUSG00000060935.6
14	73237544	73239771	14_73237544_73239771	134.993033037186	0.00125110963227131	0.957994029358862	0.9936030454917	ENSMUSG00000033446.7	Lpar6	exon	ENSMUSG00000033446.7
14	73237544	73239771	14_73237544_73239771	134.993033037186	0.00125110963227131	0.957994029358862	0.9936030454917	ENSMUSG00000022105.6	Rb1	exon	ENSMUSG00000033446.7
6	87980346	87982500	6_87980346_87982500	204.1700693573	0.00210750855363235	0.9384555347244441	0.9936030454917	ENSMUSG00000044927.6	H1fx	promoter-TSS	ENSMUSG00000084950.7
X	48340875	48346721	X_48340875_48346721	376.15998545020403	0.00261233422567991	0.9367580805594209	0.9936030454917	ENSMUSG00000036959.15	Bcorl1	promoter-TSS	ENSMUSG00000036959.15
2	30469566	30474527	2_30469566_30474527	356.70828506948897	-0.00130164414579946	0.9574166693491291	0.9936030454917	ENSMUSG00000089762.3	Ier5l	exon	ENSMUSG00000089762.3
13	14062068	14065572	13_14062068_14065572	491.21172320619	0.00214114853546839	0.9497233058185179	0.9936030454917	ENSMUSG00000039219.18	Arid4b	promoter-TSS	ENSMUSG00000021302.10
13	14062068	14065572	13_14062068_14065572	491.21172320619	0.00214114853546839	0.9497233058185179	0.9936030454917	ENSMUSG00000021302.10	Ggps1	promoter-TSS	ENSMUSG00000021302.10
11	119053282	119054520	11_119053282_119054520	73.8544430321826	0.00123365776904993	0.93782727332646	0.9936030454917			Intergenic	Intergenic
X	113183720	113185810	X_113183720_113185810	150.698137281118	0.000953858046284541	0.943931078428908	0.9936030454917	ENSMUSG00000025531.14	Chm	intron	ENSMUSG00000025531.14
15	81189415	81190722	15_81189415_81190722	138.368706771621	-0.0015130916458823802	0.9443476732905629	0.9936030454917	ENSMUSG00000047938.7	AC102198.1	promoter-TSS	ENSMUSG00000047938.7
15	48789207	48792918	15_48789207_48792918	416.924923577331	0.0021892749138051	0.9483846550344058	0.9936030454917	ENSMUSG00000022311.15	Csmd3	intron	ENSMUSG00000022311.15
15	81189415	81190722	15_81189415_81190722	138.368706771621	-0.0015130916458823802	0.9443476732905629	0.9936030454917	ENSMUSG00000042292.16	Mkl1	promoter-TSS	ENSMUSG00000047938.7
16	31428160	31430852	16_31428160_31430852	285.129460257646	-0.00216270355074882	0.9424551036994899	0.9936030454917	ENSMUSG00000046598.15	Bdh1	exon	ENSMUSG00000046598.15
15	3581474	3583589	15_3581474_3583589	180.37635221931197	-0.00127159163153701	0.957058901794622	0.9936030454917	ENSMUSG00000055737.12	Ghr	promoter-TSS	ENSMUSG00000055737.12
16	31428160	31430852	16_31428160_31430852	285.129460257646	-0.00216270355074882	0.9424551036994899	0.9936030454917	ENSMUSG00000086645.2	RP24-401O6.2	exon	ENSMUSG00000046598.15
11	57800751	57803140	11_57800751_57803140	225.868945918879	0.00200690492627375	0.942805750909244	0.9936030454917	ENSMUSG00000087165.7	RP23-268K22.2	promoter-TSS	ENSMUSG00000087165.7
11	57800751	57803140	11_57800751_57803140	225.868945918879	0.00200690492627375	0.942805750909244	0.9936030454917	ENSMUSG00000020519.5	Sap30l	promoter-TSS	ENSMUSG00000087165.7
1	128416515	128417344	1_128416515_128417344	106.14132357004499	0.00144228774504886	0.9460755774095981	0.9936030454917	ENSMUSG00000026356.15	Dars	intron	ENSMUSG00000026356.15
8	84839766	84840674	8_84839766_84840674	110.402795885915	-0.00103026441913061	0.958862009425157	0.9936030454917	ENSMUSG00000003813.15	Rad23a	intron	ENSMUSG00000003813.15
13	94788678	94790549	13_94788678_94790549	158.97597457355	0.0017941078581718301	0.9408361720791381	0.9936030454917	ENSMUSG00000042043.6	Tbca	intron	ENSMUSG00000042043.6
5	92081246	92084301	5_92081246_92084301	351.476504884862	-0.00202588203712747	0.9464391500447571	0.9936030454917	ENSMUSG00000029405.16	G3bp2	exon	ENSMUSG00000029405.16
4	107065609	107067534	4_107065609_107067534	165.293239419858	-0.00286119212674028	0.9452406768935971	0.9936030454917	ENSMUSG00000028621.17	Cyb5rl	promoter-TSS	ENSMUSG00000028621.17
4	107065609	107067534	4_107065609_107067534	165.293239419858	-0.00286119212674028	0.9452406768935971	0.9936030454917	ENSMUSG00000028622.11	Mrpl37	promoter-TSS	ENSMUSG00000028621.17
5	151650279	151651266	5_151650279_151651266	85.4757080137863	-0.000964441271480633	0.9578447320088929	0.9936030454917	ENSMUSG00000033970.15	Rfc3	intron	ENSMUSG00000033970.15
9	50753426	50754148	9_50753426_50754148	45.2150169117089	0.000643678660944258	0.9597871043370619	0.9936030454917	ENSMUSG00000038086.4	Hspb2	promoter-TSS	ENSMUSG00000032060.10
9	50753426	50754148	9_50753426_50754148	45.2150169117089	0.000643678660944258	0.9597871043370619	0.9936030454917	ENSMUSG00000032060.10	Cryab	promoter-TSS	ENSMUSG00000032060.10
7	99625626	99626738	7_99625626_99626738	77.70604298084109	-0.00108946684188368	0.9475874257724559	0.9936030454917	ENSMUSG00000097974.1	RP23-152P5.2	promoter-TSS	ENSMUSG00000097974.1
7	99625626	99626738	7_99625626_99626738	77.70604298084109	-0.00108946684188368	0.9475874257724559	0.9936030454917	ENSMUSG00000096606.2	Tpbgl	promoter-TSS	ENSMUSG00000097974.1
9	55326173	55327985	9_55326173_55327985	118.20259038201999	-0.0010737793922411698	0.959024979872091	0.9936030454917	ENSMUSG00000032313.11	Tmem266	promoter-TSS	ENSMUSG00000032311.17
6	87980346	87982500	6_87980346_87982500	204.1700693573	0.00210750855363235	0.9384555347244441	0.9936030454917	ENSMUSG00000106591.1	Gm47286	promoter-TSS	ENSMUSG00000084950.7
9	55326173	55327985	9_55326173_55327985	118.20259038201999	-0.0010737793922411698	0.959024979872091	0.9936030454917	ENSMUSG00000032311.17	Nrg4	promoter-TSS	ENSMUSG00000032311.17
5	121592876	121593674	5_121592876_121593674	70.3710150510572	-0.0009589893609917631	0.95135054280162	0.9936030454917	ENSMUSG00000029455.14	Aldh2	promoter-TSS	ENSMUSG00000106590.1
17	35000623	35002328	17_35000623_35002328	173.661815701484	-0.0014455235756300302	0.951761062635689	0.9936030454917	ENSMUSG00000007029.16	Vars	exon	ENSMUSG00000007029.16
1	38896101	38898600	1_38896101_38898600	197.004598363839	-0.00168764249265738	0.948415934233851	0.9936030454917	ENSMUSG00000026080.13	Chst10	intron	ENSMUSG00000026080.13
6	87980346	87982500	6_87980346_87982500	204.1700693573	0.00210750855363235	0.9384555347244441	0.9936030454917	ENSMUSG00000084950.7	RP23-226O20.3	promoter-TSS	ENSMUSG00000084950.7
10	85101332	85104036	10_85101332_85104036	306.037941248932	-0.0019517301007366	0.950007213584241	0.9936030454917	ENSMUSG00000060935.6	Tmem263	promoter-TSS	ENSMUSG00000060935.6
10	117223455	117225226	10_117223455_117225226	202.251011299776	0.00195308232445731	0.938054288549473	0.9936030454917	ENSMUSG00000020171.8	Yeats4	promoter-TSS	ENSMUSG00000112462.1
18	36067842	36068683	18_36067842_36068683	56.591649636706	-0.0010453332890464	0.940073942719419	0.9936030454917	ENSMUSG00000060275.12	Nrg2	intron	ENSMUSG00000060275.12
6	118477551	118479549	6_118477551_118479549	180.74431892588	-0.00147696183396208	0.9511952989598991	0.9936030454917	ENSMUSG00000072623.6	Zfp9	intron	ENSMUSG00000072623.6
5	121592876	121593674	5_121592876_121593674	70.3710150510572	-0.0009589893609917631	0.95135054280162	0.9936030454917	ENSMUSG00000106590.1	RP23-181P9.3	promoter-TSS	ENSMUSG00000106590.1
10	78411446	78413111	10_78411446_78413111	190.255080130551	0.0018333038623186	0.945407124844544	0.9936030454917	ENSMUSG00000061032.9	Rrp1	intron	ENSMUSG00000061032.9
